Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-22 00:00:00-04:00,167.0,169.6699981689453,163.5800018310547,165.86000061035156,15016500,0.0,0.0
2025-10-23 00:00:00-04:00,168.97000122070312,173.24000549316406,168.31700134277344,171.89999389648438,12792100,0.0,0.0
2025-10-24 00:00:00-04:00,174.39999389648438,176.44000244140625,173.36199951171875,174.6999969482422,11841000,0.0,0.0
2025-10-27 00:00:00-04:00,179.74000549316406,180.0,177.6199951171875,179.4499969482422,12580800,0.0,0.0
2025-10-28 00:00:00-04:00,177.47999572753906,179.3800048828125,175.24000549316406,176.72000122070312,11906900,0.0,0.0
2025-10-29 00:00:00-04:00,180.2949981689453,182.5,178.08999633789062,179.97000122070312,12068900,0.0,0.0
2025-10-30 00:00:00-04:00,174.32000732421875,176.3800048828125,173.77999877929688,173.92999267578125,10756300,0.0,0.0
2025-10-31 00:00:00-04:00,170.52999877929688,171.4499969482422,168.1199951171875,170.42999267578125,13181400,0.0,0.0
2025-11-03 00:00:00-05:00,168.30999755859375,168.94000244140625,165.5800018310547,167.69000244140625,9702300,0.0,0.0
2025-11-04 00:00:00-05:00,162.60000610351562,166.5,162.1999969482422,164.3000030517578,9693100,0.0,0.0
2025-11-05 00:00:00-05:00,164.39999389648438,166.8800048828125,163.60000610351562,164.82000732421875,8631400,0.0,0.0
2025-11-06 00:00:00-05:00,169.0,170.5500030517578,165.52000427246094,167.61000061035156,12438900,0.0,0.0
2025-11-07 00:00:00-05:00,162.9600067138672,166.3800048828125,161.21600341796875,166.33999633789062,11581200,0.0,0.0
2025-11-10 00:00:00-05:00,167.6199951171875,168.0,163.63999938964844,165.88999938964844,9348700,0.0,0.0
2025-11-11 00:00:00-05:00,164.58999633789062,165.5800018310547,160.16000366210938,160.8000030517578,11354400,0.0,0.0
2025-11-12 00:00:00-05:00,160.97999572753906,161.19000244140625,156.1999969482422,157.91000366210938,13920800,0.0,0.0
2025-11-13 00:00:00-05:00,164.0,164.0,158.5,159.83999633789062,17213000,0.0,0.0
2025-11-14 00:00:00-05:00,156.94000244140625,162.6199951171875,151.77999877929688,153.8000030517578,33991000,0.0,0.0
2025-11-17 00:00:00-05:00,157.97999572753906,161.02499389648438,156.89999389648438,157.7100067138672,16911400,0.0,0.0
2025-11-18 00:00:00-05:00,157.30999755859375,161.27999877929688,156.6999969482422,159.72000122070312,12438900,0.0,0.0
2025-11-19 00:00:00-05:00,159.3249969482422,160.97000122070312,158.04100036621094,158.88999938964844,7949900,0.0,0.0
2025-11-20 00:00:00-05:00,159.0,161.38999938964844,153.0,153.27999877929688,13466900,0.0,0.0
2025-11-21 00:00:00-05:00,151.97999572753906,155.8800048828125,148.63999938964844,152.92999267578125,16240800,0.0,0.0
2025-11-24 00:00:00-05:00,160.0,161.5,158.6999969482422,160.72999572753906,21796600,0.0,0.0
2025-11-25 00:00:00-05:00,165.1999969482422,166.3699951171875,156.14999389648438,157.00999450683594,27097500,0.0,0.0
2025-11-26 00:00:00-05:00,159.09500122070312,161.4600067138672,150.0,157.60000610351562,21453100,0.0,0.0
2025-11-28 00:00:00-05:00,156.16000366210938,158.69000244140625,155.67999267578125,157.3000030517578,7185500,0.0,0.0
